<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
BAB,20181105,20.4000,20.4000,20.4000,20.4000,5900
BAB,20181106,20.5000,20.5000,20.5000,20.5000,4800
BAB,20181107,20.6000,20.6000,20.6000,20.6000,5600
BAB,20181108,20.5000,20.5000,20.5000,20.5000,4600
BAB,20181109,20.6000,20.6000,20.6000,20.6000,5300
BAB,20181112,20.5000,20.5000,20.5000,20.5000,6100
BAB,20181113,20.4000,20.4000,20.4000,20.4000,6300
BAB,20181114,20.5000,20.5000,20.5000,20.5000,6700
BAB,20181115,20.5000,20.5000,20.5000,20.5000,6100
BAB,20181116,20.5000,20.5000,20.5000,20.5000,6400
BAB,20181119,20.4000,20.4000,20.4000,20.4000,5900
BAB,20181120,20.4000,20.4000,20.4000,20.4000,7200
BAB,20181121,20.4000,20.4000,20.4000,20.4000,6700
BAB,20181122,20.5000,20.5000,20.5000,20.5000,7300
BAB,20181123,20.5000,20.5000,20.5000,20.5000,7100
BAB,20181126,20.5000,20.5000,20.5000,20.5000,11200
BAB,20181127,20.5000,20.5000,20.5000,20.5000,4100
BAB,20181128,20.5000,20.5000,20.5000,20.5000,5200
BAB,20181129,20.5000,20.5000,20.5000,20.5000,3100
BAB,20181130,20.4000,20.4000,20.4000,20.4000,8100
BAB,20181203,20.5000,20.5000,20.5000,20.5000,6400
BAB,20181204,20.5000,20.5000,20.5000,20.5000,4000
BAB,20181205,20.4000,20.4000,20.4000,20.4000,5900
BAB,20181206,20.4000,20.4000,20.4000,20.4000,6100
BAB,20181207,20.5000,20.5000,20.5000,20.5000,6800
BAB,20181210,20.4000,20.4000,20.4000,20.4000,7300
BAB,20181211,20.4000,20.4000,20.4000,20.4000,6200
BAB,20181212,20.5000,20.5000,20.5000,20.5000,7400
BAB,20181213,20.5000,20.5000,20.5000,20.5000,6700
BAB,20181214,20.5000,20.5000,20.5000,20.5000,8300
BAB,20181217,20.4000,20.4000,20.4000,20.4000,7200
BAB,20181218,20.4000,20.4000,20.4000,20.4000,7100
BAB,20181219,20.5000,20.5000,20.5000,20.5000,7300
BAB,20181220,20.5000,20.5000,20.5000,20.5000,6900
BAB,20181221,20.5000,20.5000,20.5000,20.5000,7400
BAB,20181224,20.5000,20.5000,20.5000,20.5000,6300
BAB,20181225,20.3000,20.3000,20.3000,20.3000,7100
BAB,20181226,20.4000,20.4000,20.4000,20.4000,6800
BAB,20181227,20.5000,20.5000,20.5000,20.5000,7400
BAB,20181228,20.5000,20.5000,20.5000,20.5000,8200
BAB,20190102,20.6000,20.6000,20.6000,20.6000,6800
BAB,20190103,20.5000,20.5000,20.5000,20.5000,7400
BAB,20190104,20.4000,20.4000,20.4000,20.4000,7300
BAB,20190107,20.5000,20.5000,20.5000,20.5000,11800
BAB,20190108,20.5000,20.5000,20.5000,20.5000,5800
BAB,20190109,20.5000,20.5000,20.5000,20.5000,6200
BAB,20190110,20.5000,20.5000,20.5000,20.5000,7300
BAB,20190111,20.5000,20.5000,20.5000,20.5000,6100
BAB,20190114,20.4000,20.4000,20.4000,20.4000,6600
BAB,20190115,20.5000,20.5000,20.5000,20.5000,5800
BAB,20190116,20.4000,20.4000,20.4000,20.4000,6300
BAB,20190117,20.3000,20.3000,20.3000,20.3000,6700
BAB,20190118,20.4000,20.4000,20.4000,20.4000,7200
BAB,20190121,20.4000,20.4000,20.4000,20.4000,6700
BAB,20190122,20.4000,20.5000,20.4000,20.5000,6800
BAB,20190123,20.5000,20.5000,20.5000,20.5000,6400
BAB,20190124,20.5000,20.5000,20.5000,20.5000,6400
BAB,20190125,20.5000,20.5000,20.5000,20.5000,5200
BAB,20190128,20.5000,20.5000,20.5000,20.5000,6700
BAB,20190129,20.6000,20.6000,20.6000,20.6000,4100
BAB,20190130,20.7000,20.7000,20.7000,20.7000,5600
BAB,20190131,20.7000,20.7000,20.7000,20.7000,5700
BAB,20190201,20.7000,20.7000,20.7000,20.7000,4100
BAB,20190211,20.7000,20.7000,20.7000,20.7000,4800
BAB,20190212,20.8000,20.8000,20.8000,20.8000,6400
BAB,20190213,20.8000,20.8000,20.8000,20.8000,6400
BAB,20190214,20.7000,20.7000,20.7000,20.7000,5700
BAB,20190215,20.6000,20.6000,20.6000,20.6000,6100
BAB,20190218,20.6000,20.6000,20.6000,20.6000,5700
BAB,20190219,20.7000,20.7000,20.7000,20.7000,5300
BAB,20190220,20.7000,20.7000,20.7000,20.7000,5600
BAB,20190221,20.6000,20.6000,20.6000,20.6000,6300
BAB,20190222,20.6000,20.6000,20.6000,20.6000,6100
BAB,20190225,20.7000,20.7000,20.7000,20.7000,5100
BAB,20190226,20.6000,20.6000,20.6000,20.6000,6700
BAB,20190227,20.6000,20.6000,20.6000,20.6000,5200
BAB,20190228,20.6000,20.6000,20.6000,20.6000,5900
BAB,20190301,20.6000,20.6000,20.6000,20.6000,6500
BAB,20190304,20.7000,20.7000,20.7000,20.7000,5600
BAB,20190305,20.6000,20.6000,20.6000,20.6000,6100
BAB,20190306,20.6000,20.6000,20.6000,20.6000,5200
BAB,20190307,20.7000,20.7000,20.7000,20.7000,5700
BAB,20190308,20.6000,20.6000,20.6000,20.6000,6200
BAB,20190311,20.6000,20.8000,20.6000,20.8000,5400
BAB,20190312,20.9000,20.9000,20.9000,20.9000,3100
BAB,20190313,20.9000,20.9000,20.9000,20.9000,6700
BAB,20190314,21.0000,21.0000,21.0000,21.0000,6300
BAB,20190315,21.1000,21.1000,21.1000,21.1000,1500
BAB,20190318,21.1000,21.1000,21.1000,21.1000,1500
BAB,20190319,21.0000,21.0000,21.0000,21.0000,5100
BAB,20190320,21.0000,21.0000,21.0000,21.0000,6400
BAB,20190321,21.0000,21.0000,21.0000,21.0000,4800
