<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
LPB,20190301,6.0443,6.1114,5.9771,6.0443,520938
LPB,20190304,6.0443,6.1786,6.0443,6.1114,440893
LPB,20190305,6.1114,6.2458,6.1114,6.1786,1397110
LPB,20190306,6.1786,6.1786,6.1114,6.1786,497639
LPB,20190307,6.1114,6.3129,6.1114,6.2458,1782996
LPB,20190308,6.2458,6.3129,6.1114,6.1786,1668097
LPB,20190311,6.1786,6.2458,6.1114,6.1114,384334
LPB,20190312,6.1786,6.3129,6.1786,6.2458,1004199
LPB,20190313,6.2458,6.3801,6.2458,6.3129,1484590
LPB,20190314,6.3129,6.4472,6.3129,6.3801,1073297
LPB,20190315,6.3801,6.4472,6.3129,6.4472,984247
LPB,20190318,6.3801,6.5144,6.3801,6.5144,650547
LPB,20190319,6.3801,6.5144,6.3129,6.3801,907038
LPB,20190320,6.3801,6.3801,6.1786,6.2458,1222530
LPB,20190321,6.2458,6.3129,6.1786,6.1786,689246
LPB,20190322,6.2458,6.2458,6.1114,6.1786,504034
LPB,20190325,6.1114,6.1786,6.0443,6.0443,890174
LPB,20190326,6.1114,6.1786,6.1114,6.1114,441306
LPB,20190327,6.1114,6.1786,6.1114,6.1114,199130
LPB,20190328,6.1786,6.1786,6.1114,6.1786,221400
LPB,20190329,6.1786,6.1786,6.1114,6.1786,327412
LPB,20190401,6.1114,6.1786,6.1114,6.1786,185875
LPB,20190402,6.1786,6.1786,6.1114,6.1114,300825
LPB,20190403,6.1786,6.1786,6.1114,6.1786,207878
LPB,20190404,6.1114,6.1786,6.0443,6.1114,408386
LPB,20190405,6.1114,6.1114,6.0443,6.1114,209244
LPB,20190408,6.1114,6.1786,6.0443,6.1114,278788
LPB,20190409,6.1114,6.1786,6.0443,6.1114,548410
LPB,20190410,6.1114,6.1114,6.0443,6.1114,602158
LPB,20190411,6.0443,6.1114,5.9771,6.0443,238103
LPB,20190412,6.0443,6.0443,5.9100,5.9771,487683
LPB,20190416,5.9771,5.9771,5.8428,5.9100,562441
