<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
SHB,20080529,7.5000,9.0000,7.5000,7.8000,0
SHB,20080530,7.8000,9.0000,7.5000,7.6000,0
SHB,20080602,7.6000,9.0000,7.5000,7.6000,0
SHB,20080603,7.6000,9.0000,7.5000,7.6000,0
SHB,20080604,7.6000,9.0000,7.5000,7.6000,0
SHB,20080605,7.6000,9.0000,7.5000,7.6000,0
SHB,20080606,7.6000,9.0000,7.5000,7.6000,0
SHB,20080609,7.6000,9.0000,7.5000,7.6000,0
SHB,20080610,7.6000,9.0000,7.5000,7.6000,0
SHB,20080611,7.6000,9.0000,7.5000,7.6000,0
SHB,20080612,7.6000,9.0000,7.5000,7.6000,0
SHB,20080613,7.6000,9.0000,7.5000,7.6000,0
SHB,20080616,7.6000,9.0000,7.5000,8.0000,0
SHB,20080617,8.0000,9.0000,7.5000,8.5000,0
SHB,20080618,8.5000,9.0000,7.5000,8.3000,0
SHB,20080619,8.3000,9.0000,7.5000,8.2000,0
SHB,20080620,8.2000,9.0000,7.5000,8.2000,0
SHB,20080623,8.2000,9.0000,7.5000,8.2000,0
SHB,20080624,8.2000,9.0000,7.5000,8.2000,0
SHB,20080625,8.2000,9.0000,7.5000,8.2000,0
SHB,20080626,8.2000,9.0000,7.5000,8.2000,0
SHB,20080627,8.2000,9.0000,7.5000,8.0000,0
SHB,20080630,8.0000,9.0000,7.5000,7.6000,0
SHB,20080701,7.6000,9.0000,7.5000,7.6000,0
SHB,20080702,7.6000,9.0000,7.5000,7.7000,0
SHB,20080703,7.7000,9.0000,7.5000,7.7000,0
SHB,20080704,7.7000,9.0000,7.5000,7.7000,0
SHB,20080707,7.7000,9.0000,7.5000,7.7000,0
SHB,20080708,7.7000,9.0000,7.5000,8.0000,0
SHB,20080709,8.0000,9.0000,7.5000,8.0000,0
SHB,20080710,8.0000,9.0000,7.5000,8.0000,0
SHB,20080711,8.0000,9.0000,7.5000,8.0000,0
SHB,20080714,8.0000,9.0000,7.5000,8.2000,0
SHB,20080715,8.2000,9.0000,7.5000,8.3000,0
SHB,20080716,8.3000,9.0000,7.5000,8.3000,0
SHB,20080717,8.3000,9.0000,7.5000,8.3000,0
SHB,20080718,8.3000,9.0000,7.5000,8.3000,0
SHB,20080721,8.3000,9.0000,7.5000,8.2000,0
SHB,20080722,8.2000,9.0000,7.5000,8.0000,0
SHB,20080723,8.0000,9.0000,7.5000,8.0000,0
SHB,20080724,8.0000,9.0000,7.5000,8.0000,0
SHB,20080725,8.0000,9.0000,7.5000,8.3000,0
SHB,20080728,8.3000,9.0000,7.5000,8.3000,0
SHB,20080729,8.3000,9.0000,7.5000,8.3000,0
