<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
NVB,20140424,6.7658,7.1887,6.6601,7.1887,1110
NVB,20140425,7.1887,7.1887,7.1887,7.1887,0
NVB,20140428,7.1887,7.1887,7.1887,7.1887,600
NVB,20140429,7.1887,7.8230,6.7658,7.4001,14600
NVB,20140505,7.2944,7.2944,7.2944,7.2944,200
NVB,20140506,7.2944,7.2944,7.2944,7.2944,0
NVB,20140507,7.2944,7.2944,7.2944,7.2944,0
NVB,20140508,7.2944,7.2944,7.2944,7.2944,0
NVB,20140509,7.5058,7.5058,7.5058,7.5058,150
NVB,20140512,7.5058,7.5058,7.5058,7.5058,15
NVB,20140513,7.5058,7.5058,7.5058,7.5058,0
NVB,20140514,7.5058,7.5058,7.5058,7.5058,0
NVB,20140515,7.5058,7.5058,7.5058,7.5058,0
NVB,20140516,7.5058,7.5058,7.5058,7.5058,0
NVB,20140519,6.7658,6.7658,6.7658,6.7658,2250
NVB,20140520,7.0830,7.0830,7.0830,7.0830,115
NVB,20140521,6.4487,7.0830,6.4487,6.4487,3400
NVB,20140522,7.0830,7.0830,7.0830,7.0830,600
NVB,20140523,6.9772,7.0830,6.9772,7.0830,400
NVB,20140526,7.0830,7.0830,7.0830,7.0830,0
NVB,20140527,6.6601,6.6601,6.6601,6.6601,100
NVB,20140528,6.4487,6.7658,6.4487,6.7658,8950
NVB,20140529,6.8715,6.9772,6.8715,6.9772,300
NVB,20140530,6.4487,6.9772,6.3430,6.4487,1200
NVB,20140602,6.9772,7.0830,6.9772,6.9772,1400
NVB,20140603,6.9772,6.9772,6.9772,6.9772,1200
NVB,20140604,6.4487,6.9772,6.4487,6.9772,500
NVB,20140605,6.9772,7.6115,6.6601,7.0830,5200
NVB,20140606,7.2944,7.2944,6.5544,6.5544,2200
NVB,20140609,7.1887,7.1887,6.5544,7.1887,4300
NVB,20140610,7.1887,7.1887,6.5544,6.6601,1000
NVB,20140611,7.0830,7.0830,6.4487,6.4487,200
NVB,20140612,6.9772,7.0830,6.3430,7.0830,22700
NVB,20140613,7.0830,7.7173,6.9772,6.9772,10600
NVB,20140616,6.7658,7.4001,6.7658,6.7658,600
NVB,20140617,6.9772,7.2944,6.4487,7.2944,2600
NVB,20140618,6.7658,7.2944,6.7658,7.2944,2500
NVB,20140619,6.6601,7.0830,6.6601,7.0830,1500
NVB,20140620,7.0830,7.0830,7.0830,7.0830,0
NVB,20140623,6.6601,7.7173,6.6601,7.1887,8000
NVB,20140624,6.7658,6.7658,6.7658,6.7658,200
NVB,20140625,7.1887,7.1887,7.1887,7.1887,100
NVB,20140626,6.6601,6.6601,6.6601,6.6601,200
NVB,20140627,6.9772,6.9772,6.8715,6.8715,1100
NVB,20140630,7.5058,7.5058,6.9772,6.9772,300
NVB,20140701,6.9772,6.9772,6.9772,6.9772,0
NVB,20140702,6.6601,7.4001,6.6601,7.4001,20500
NVB,20140703,7.4001,7.7173,7.4001,7.6115,76500
NVB,20140704,7.6115,7.6115,7.6115,7.6115,1000
NVB,20140707,6.8715,7.5058,6.8715,7.5058,500
NVB,20140708,6.7658,7.4001,6.7658,7.4001,4900
NVB,20140709,6.8715,6.8715,6.8715,6.8715,3900
NVB,20140710,6.7658,6.8715,6.7658,6.7658,5000
NVB,20140711,6.7658,7.2944,6.7658,7.2944,2090
NVB,20140714,7.2944,7.2944,7.2944,7.2944,2500
NVB,20140715,7.2944,7.2944,7.2944,7.2944,0
NVB,20140716,6.7658,7.1887,6.7658,7.1887,200
NVB,20140717,7.0830,7.2944,6.9772,7.2944,4700
NVB,20140718,6.8715,7.4001,6.8715,7.4001,7300
NVB,20140721,6.9772,7.4001,6.9772,7.4001,400
NVB,20140722,6.7658,7.4001,6.7658,7.4001,3600
NVB,20140723,6.9772,7.1887,6.9772,7.1887,1100
NVB,20140724,6.7658,7.1887,6.7658,7.1887,1100
NVB,20140725,7.1887,7.1887,7.1887,7.1887,0
NVB,20140728,6.9772,7.1887,6.9772,7.1887,1100
NVB,20140729,7.1887,7.1887,7.1887,7.1887,10
NVB,20140730,6.7658,7.1887,6.7658,7.1887,1310
NVB,20140731,7.2944,7.2944,7.2944,7.2944,100
NVB,20140801,7.2944,7.2944,7.2944,7.2944,0
NVB,20140804,6.7658,7.2944,6.7658,7.2944,210
NVB,20140805,6.8715,6.8715,6.8715,6.8715,2100
NVB,20140806,7.1887,7.1887,7.1887,7.1887,100
NVB,20140807,7.1887,7.5058,7.1887,7.5058,4255500
NVB,20140808,7.5058,7.5058,7.5058,7.5058,0
NVB,20140811,7.5058,7.5058,7.5058,7.5058,0
NVB,20140812,6.8715,6.8715,6.8715,6.8715,100
NVB,20140813,7.1887,7.2944,7.1887,7.2944,210
NVB,20140814,6.8715,6.8715,6.8715,6.8715,100
NVB,20140815,6.8715,7.2944,6.8715,6.8715,4700
NVB,20140818,6.8715,6.9772,6.8715,6.9772,1000
NVB,20140819,6.6601,6.6601,6.6601,6.6601,100
NVB,20140820,6.8715,7.1887,6.8715,6.8715,600
NVB,20140821,6.8715,6.8715,6.6601,6.6601,200
NVB,20140822,7.1887,7.1887,6.6601,6.6601,200
NVB,20140825,7.1887,7.1887,7.1887,7.1887,120
NVB,20140826,7.1887,7.1887,7.1887,7.1887,0
NVB,20140827,7.0830,7.0830,7.0830,7.0830,3100
NVB,20140828,6.6601,7.0830,6.6601,7.0830,700
NVB,20140829,6.6601,6.6601,6.6601,6.6601,100
NVB,20140903,6.8715,6.8715,6.8715,6.8715,600
NVB,20140904,7.1887,7.1887,7.1887,7.1887,400
NVB,20140905,7.1887,7.1887,7.1887,7.1887,0
NVB,20140908,7.1887,7.1887,7.1887,7.1887,20
NVB,20140909,6.8715,6.8715,6.8715,6.8715,1200
NVB,20140910,7.0830,7.0830,6.6601,6.6601,200
NVB,20140911,7.0830,7.0830,6.7658,7.0830,700
NVB,20140912,6.7658,7.0830,6.7658,7.0830,500
NVB,20140915,6.6601,7.0830,6.6601,7.0830,1000
NVB,20140916,6.6601,6.9772,6.6601,6.9772,200
NVB,20140917,6.6601,6.9772,6.6601,6.9772,200
NVB,20140918,6.6601,6.9772,6.6601,6.9772,600
NVB,20140919,6.9772,6.9772,6.9772,6.9772,20
NVB,20140922,6.6601,6.9772,6.6601,6.6601,800
NVB,20140923,6.4487,6.8715,6.4487,6.8715,4900
NVB,20140924,6.4487,6.8715,6.4487,6.8715,500
NVB,20140925,6.4487,7.1887,6.4487,7.1887,3300
NVB,20140926,7.0830,7.4001,7.0830,7.4001,800300
NVB,20140929,6.7658,7.2944,6.7658,7.2944,200
NVB,20140930,6.7658,7.1887,6.7658,7.1887,200
NVB,20141001,7.0830,7.1887,7.0830,7.1887,1500
NVB,20141002,6.8715,7.1887,6.8715,7.1887,314
NVB,20141003,7.1887,7.2944,7.1887,7.2944,103100
NVB,20141006,7.2944,7.2944,7.2944,7.2944,73
NVB,20141007,7.2944,7.2944,7.2944,7.2944,0
NVB,20141008,7.2944,7.2944,7.2944,7.2944,0
NVB,20141009,7.2944,7.2944,7.2944,7.2944,0
NVB,20141010,7.1887,7.1887,6.7658,7.1887,2600
NVB,20141013,6.7658,7.1887,6.7658,7.1887,400
NVB,20141014,6.8715,7.1887,6.6601,7.1887,6700
NVB,20141015,7.2944,7.2944,6.6601,7.1887,1400
NVB,20141016,7.1887,7.2944,7.1887,7.1887,6600
NVB,20141017,7.1887,7.1887,7.1887,7.1887,0
NVB,20141020,6.9772,6.9772,6.9772,6.9772,2000
NVB,20141021,6.9772,6.9772,6.8715,6.9772,5400
NVB,20141022,6.9772,7.1887,6.8715,7.1887,2800
NVB,20141023,7.1887,7.1887,7.1887,7.1887,200
NVB,20141024,7.1887,7.1887,7.1887,7.1887,0
NVB,20141027,7.1887,7.1887,7.1887,7.1887,0
NVB,20141028,6.5544,7.1887,6.5544,7.1887,300
NVB,20141029,7.1887,7.2944,7.1887,7.2944,2300
NVB,20141030,7.2944,7.4001,7.2944,7.4001,1000
NVB,20141031,7.4001,7.4001,7.4001,7.4001,0
NVB,20141103,6.7658,7.2944,6.7658,7.2944,200
NVB,20141104,7.2944,7.2944,7.2944,7.2944,0
NVB,20141105,7.2944,7.2944,7.2944,7.2944,0
NVB,20141106,6.7658,7.2944,6.7658,7.2944,400
NVB,20141107,7.2944,7.2944,7.2944,7.2944,0
NVB,20141110,6.8715,6.8715,6.8715,6.8715,100
NVB,20141111,7.1887,7.2944,6.7658,7.2944,867
NVB,20141112,6.7658,7.2944,6.7658,7.2944,400
NVB,20141113,7.2944,7.2944,6.9772,7.1887,1400
NVB,20141114,7.1887,7.2944,7.1887,7.2944,200
NVB,20141117,7.2944,7.2944,6.9772,6.9772,600
NVB,20141118,7.2944,7.2944,7.2944,7.2944,100
NVB,20141119,6.7658,7.2944,6.7658,6.8715,1200
NVB,20141120,7.2944,7.2944,7.2944,7.2944,100
NVB,20141121,6.7658,7.2944,6.7658,6.7658,1300
NVB,20141124,6.9772,6.9772,6.9772,6.9772,100
NVB,20141125,7.2944,7.2944,6.7658,6.9772,4400
NVB,20141126,6.7658,7.1887,6.7658,7.1887,1900
NVB,20141127,7.1887,7.1887,7.1887,7.1887,400
NVB,20141128,6.8715,7.1887,6.8715,7.1887,1100
NVB,20141201,6.7658,6.7658,6.7658,6.7658,100
NVB,20141202,6.8715,7.1887,6.8715,6.8715,1240
NVB,20141203,6.5544,7.1887,6.5544,6.8715,1200
NVB,20141204,6.8715,7.1887,6.8715,7.1887,1100
NVB,20141205,6.9772,7.1887,6.9772,7.1887,200
NVB,20141208,6.5544,7.2944,6.5544,7.2944,1100
NVB,20141209,7.2944,7.4001,7.2944,7.4001,3700
NVB,20141210,7.4001,7.4001,7.4001,7.4001,0
NVB,20141211,6.8715,7.1887,6.8715,7.1887,600
NVB,20141212,7.1887,7.1887,7.1887,7.1887,0
NVB,20141215,7.8230,7.8230,7.4001,7.4001,200
NVB,20141216,7.4001,7.4001,7.4001,7.4001,0
NVB,20141217,7.4001,7.4001,7.4001,7.4001,0
NVB,20141218,7.2944,7.2944,7.2944,7.2944,200
NVB,20141219,7.2944,7.2944,7.2944,7.2944,0
NVB,20141222,7.2944,7.2944,7.2944,7.2944,67
NVB,20141223,6.7658,7.7173,6.7658,7.7173,1300
NVB,20141224,7.2944,8.2458,7.2944,8.2458,45600
NVB,20141225,7.5058,8.2458,7.5058,8.2458,1000
NVB,20141226,8.2458,8.2458,8.2458,8.2458,0
NVB,20141229,8.2458,8.2458,8.2458,8.2458,0
NVB,20141230,7.5058,7.9287,7.5058,7.9287,2700
NVB,20141231,7.1887,7.6115,7.1887,7.1887,2600
NVB,20150105,7.8230,7.8230,6.5544,7.6115,700
NVB,20150106,8.3516,8.3516,7.4001,7.6115,1000
NVB,20150107,7.4001,7.4001,7.4001,7.4001,100
NVB,20150108,7.5058,7.5058,7.5058,7.5058,2400
NVB,20150109,7.5058,8.2458,7.5058,7.9287,1800
NVB,20150112,7.9287,8.2458,7.5058,7.5058,4800
NVB,20150113,6.7658,8.0344,6.7658,7.9287,300
NVB,20150114,7.5058,7.6115,7.5058,7.6115,400
NVB,20150115,7.4001,7.4001,7.4001,7.4001,100
NVB,20150116,7.4001,7.4001,7.4001,7.4001,0
NVB,20150119,6.7658,7.5058,6.7658,7.5058,5400
NVB,20150120,6.9772,7.5058,6.7658,7.4001,600
NVB,20150121,6.6601,7.6115,6.6601,7.6115,300
NVB,20150122,6.9772,7.9287,6.8715,7.8230,11742
NVB,20150123,7.8230,7.8230,7.2944,7.2944,1100
NVB,20150126,7.5058,7.5058,7.5058,7.5058,100
NVB,20150127,7.7173,7.7173,7.1887,7.5058,2000
NVB,20150128,7.7173,7.7173,7.6115,7.6115,1100
NVB,20150129,7.1887,7.4001,7.1887,7.4001,4300
NVB,20150130,7.7173,7.8230,7.7173,7.8230,200
NVB,20150202,7.6115,7.6115,7.2944,7.2944,7000
NVB,20150203,7.2944,7.2944,7.2944,7.2944,0
NVB,20150204,7.2944,7.2944,7.2944,7.2944,0
NVB,20150205,7.2944,7.2944,7.2944,7.2944,0
NVB,20150206,7.5058,7.7173,7.1887,7.1887,2500
NVB,20150209,6.5544,7.7173,6.5544,7.1887,6900
NVB,20150210,7.1887,7.1887,7.1887,7.1887,0
NVB,20150211,7.4001,7.6115,7.4001,7.6115,1000
NVB,20150212,7.4001,7.4001,7.4001,7.4001,100
NVB,20150213,7.4001,7.4001,7.4001,7.4001,0
NVB,20150224,6.9772,7.4001,6.8715,7.4001,3100
NVB,20150225,6.7658,6.9772,6.7658,6.9772,9700
NVB,20150226,7.1887,7.1887,6.8715,6.8715,2000
NVB,20150227,7.1887,7.1887,6.8715,6.8715,1500
NVB,20150302,6.8715,6.9772,6.8715,6.9772,3500
NVB,20150303,6.9772,6.9772,6.9772,6.9772,430
NVB,20150304,6.7658,6.9772,6.3430,6.9772,3000
NVB,20150305,7.6115,7.6115,6.8715,6.8715,700
NVB,20150306,6.8715,6.8715,6.5544,6.8715,13600
NVB,20150309,7.5058,7.5058,6.3430,7.1887,56630
NVB,20150310,6.9772,7.1887,6.9772,7.0830,1900
NVB,20150311,6.7658,7.0830,6.7658,7.0830,11810
NVB,20150312,6.8715,6.8715,6.8715,6.8715,2220
NVB,20150313,6.7658,7.0830,6.6601,7.0830,13700
NVB,20150316,6.4487,6.8715,6.4487,6.8715,300
NVB,20150317,6.5544,6.8715,6.5544,6.8715,400
NVB,20150318,6.6601,6.6601,6.6601,6.6601,1100
NVB,20150319,6.5544,6.7658,6.3430,6.4487,1800
NVB,20150320,6.6601,6.6601,6.2372,6.6601,2300
NVB,20150323,6.5544,6.6601,6.5544,6.6601,2200
NVB,20150324,6.5544,6.6601,6.4487,6.6601,1300
NVB,20150325,6.7658,6.7658,6.6601,6.7658,1200
NVB,20150326,6.6601,6.6601,6.6601,6.6601,100
NVB,20150327,6.7658,6.8715,6.1315,6.1315,500
NVB,20150330,6.6601,6.6601,6.3430,6.6601,3200
NVB,20150331,6.6601,6.7658,6.3430,6.7658,4600
NVB,20150401,6.7658,6.7658,6.7658,6.7658,0
NVB,20150402,6.4487,6.8715,6.3430,6.8715,5800
NVB,20150403,6.8715,7.4001,6.8715,7.2944,31700
NVB,20150406,7.2944,7.2944,7.2944,7.2944,0
NVB,20150407,6.9772,7.4001,6.8715,7.2944,111600
NVB,20150408,6.8715,7.2944,6.8715,7.1887,7700
NVB,20150409,7.0830,7.0830,7.0830,7.0830,1500
NVB,20150410,6.9772,7.0830,6.9772,7.0830,1600
NVB,20150413,6.8715,7.0830,6.8715,7.0830,700
NVB,20150414,7.1887,7.1887,7.0830,7.0830,4400
NVB,20150415,7.0830,7.0830,7.0830,7.0830,0
NVB,20150416,6.8715,7.0830,6.4487,7.0830,5300
NVB,20150417,7.0830,7.0830,7.0830,7.0830,0
NVB,20150420,7.0830,7.0830,7.0830,7.0830,0
NVB,20150421,6.7658,7.0830,6.5544,7.0830,19200
NVB,20150422,7.0830,7.0830,7.0830,7.0830,0
NVB,20150423,7.0830,7.0830,7.0830,7.0830,0
NVB,20150424,6.8715,6.8715,6.5544,6.5544,700
NVB,20150427,7.0830,7.0830,7.0830,7.0830,400
NVB,20150504,6.5544,7.0830,6.5544,7.0830,370
NVB,20150505,6.4487,6.9772,6.4487,6.9772,400
NVB,20150506,7.1887,7.4001,6.9772,7.0830,106500
NVB,20150507,7.0830,7.0830,6.9772,7.0830,99700
NVB,20150508,6.9772,7.0830,6.8715,6.9772,108200
NVB,20150511,6.8715,6.9772,6.8715,6.9772,95526
NVB,20150512,6.7658,6.9772,6.7658,6.9772,89600
NVB,20150513,6.8715,7.2944,6.8715,6.9772,94500
NVB,20150514,6.9772,7.0830,6.8715,7.0830,96700
NVB,20150515,6.8715,7.0830,6.8715,7.0830,106100
NVB,20150518,6.8715,7.0830,6.8715,6.9772,4930
NVB,20150519,6.8715,7.0830,6.8715,7.0830,131500
NVB,20150520,6.5544,7.4001,6.5544,7.4001,95500
NVB,20150521,6.8715,7.2944,6.8715,6.8715,96200
NVB,20150522,7.2944,7.2944,7.2944,7.2944,100
NVB,20150525,7.1887,7.2944,7.1887,7.2944,6100
NVB,20150526,7.2944,7.2944,7.2944,7.2944,10
NVB,20150527,7.0830,7.2944,7.0830,7.2944,210
NVB,20150528,7.1887,7.1887,7.1887,7.1887,100
NVB,20150529,7.1887,7.1887,7.0830,7.1887,400
NVB,20150601,7.1887,7.1887,7.1887,7.1887,0
NVB,20150602,6.9772,7.1887,6.9772,7.1887,91100
NVB,20150603,7.0830,7.1887,7.0830,7.1887,2400
NVB,20150604,6.9772,7.1887,6.9772,7.1887,2600
NVB,20150605,7.0830,7.1887,7.0830,7.1887,90000
NVB,20150608,7.0830,7.1887,7.0830,7.1887,88400
NVB,20150609,7.1887,7.1887,7.1887,7.1887,0
NVB,20150610,7.0830,7.0830,7.0830,7.0830,2500
NVB,20150611,6.7658,7.0830,6.7658,7.0830,200
NVB,20150612,7.1887,7.1887,7.0830,7.0830,1100
NVB,20150615,7.0830,7.0830,7.0830,7.0830,0
NVB,20150616,7.5058,7.5058,6.8715,7.0830,1300
NVB,20150617,7.4001,7.4001,7.0830,7.0830,1400
NVB,20150618,7.0830,7.0830,7.0830,7.0830,0
NVB,20150619,7.1887,7.1887,7.1887,7.1887,700
NVB,20150622,7.1887,7.1887,7.1887,7.1887,0
NVB,20150623,7.0830,7.0830,7.0830,7.0830,100
NVB,20150624,7.0830,7.0830,7.0830,7.0830,700
NVB,20150625,7.2944,7.2944,7.2944,7.2944,100
NVB,20150626,7.2944,7.2944,7.2944,7.2944,500
NVB,20150629,7.2944,7.2944,7.2944,7.2944,200
NVB,20150630,7.2944,7.2944,7.2944,7.2944,78
NVB,20150701,6.6601,7.2944,6.6601,7.2944,200
NVB,20150702,7.2944,7.2944,7.2944,7.2944,0
NVB,20150703,7.1887,7.2944,7.1887,7.2944,200
NVB,20150706,7.6115,7.6115,7.4001,7.6115,10100
NVB,20150707,7.6115,7.6115,7.6115,7.6115,1600
NVB,20150708,7.6115,7.6115,7.6115,7.6115,2100
NVB,20150709,7.6115,7.6115,7.6115,7.6115,0
NVB,20150710,7.6115,7.6115,7.6115,7.6115,100
NVB,20150713,7.6115,7.6115,7.6115,7.6115,0
NVB,20150714,7.4001,7.4001,7.2944,7.2944,200
NVB,20150715,7.9287,7.9287,7.9287,7.9287,1100
NVB,20150716,7.6115,7.6115,7.6115,7.6115,200
NVB,20150717,7.0830,7.9287,7.0830,7.6115,1400
NVB,20150720,7.6115,7.6115,7.6115,7.6115,0
NVB,20150721,7.4001,7.4001,7.4001,7.4001,100
NVB,20150722,7.0830,7.6115,7.0830,7.6115,700
NVB,20150723,7.1887,7.4001,7.0830,7.4001,2445
NVB,20150724,7.6115,7.9287,7.6115,7.9287,3300
NVB,20150727,7.4001,7.4001,7.2944,7.2944,700
NVB,20150728,7.4001,7.4001,7.4001,7.4001,100
NVB,20150729,6.8715,7.6115,6.8715,7.6115,1100
NVB,20150730,6.8715,7.4001,6.8715,7.4001,1100
NVB,20150731,6.8715,7.4001,6.8715,7.4001,5200
NVB,20150803,6.8715,7.4001,6.8715,7.4001,200
NVB,20150804,7.4001,7.6115,6.8715,7.4001,1300
NVB,20150805,7.6115,7.6115,7.6115,7.6115,1000
NVB,20150806,6.9772,7.6115,6.8715,7.4001,3900
NVB,20150807,7.1887,7.4001,7.1887,7.4001,5100
NVB,20150810,6.9772,7.4001,6.9772,7.4001,600
NVB,20150811,6.9772,7.4001,6.9772,7.4001,1000
NVB,20150812,6.7658,7.4001,6.7658,7.4001,1200
NVB,20150813,7.1887,7.4001,7.1887,7.4001,1100
NVB,20150814,6.7658,7.4001,6.7658,7.4001,2300
NVB,20150817,7.4001,7.4001,6.6601,7.4001,11600
NVB,20150818,6.7658,7.4001,6.7658,7.4001,1600
NVB,20150819,6.8715,7.4001,6.8715,7.4001,7200
NVB,20150820,6.8715,7.2944,6.8715,7.2944,7800
NVB,20150821,6.7658,7.2944,6.7658,7.2944,1200
NVB,20150824,7.2944,7.2944,7.2944,7.2944,5000
NVB,20150825,6.8715,7.2944,6.7658,7.2944,5200
NVB,20150826,6.8715,7.2944,6.8715,7.2944,3700
NVB,20150827,7.2944,7.4001,6.8715,7.2944,4200
NVB,20150828,6.8715,7.2944,6.8715,7.2944,1700
NVB,20150831,6.8715,7.2944,6.8715,7.2944,2900
NVB,20150901,6.8715,7.2944,6.8715,7.2944,8910
NVB,20150903,6.9772,7.4001,6.9772,7.4001,7000
NVB,20150904,6.8715,7.4001,6.8715,7.4001,8400
NVB,20150907,6.8715,7.4001,6.8715,7.4001,5700
NVB,20150908,6.9772,7.4001,6.9772,7.4001,11600
NVB,20150909,7.1887,7.5058,7.1887,7.5058,5300
NVB,20150910,7.0830,7.5058,7.0830,7.5058,25800
NVB,20150911,7.0830,7.4001,6.9772,7.4001,2800
NVB,20150914,7.0830,7.4001,7.0830,7.4001,6200
NVB,20150915,7.0830,7.4001,7.0830,7.4001,10000
NVB,20150916,7.0830,7.4001,7.0830,7.4001,14000
NVB,20150917,7.0830,7.4001,7.0830,7.4001,13900
NVB,20150918,7.0830,7.4001,7.0830,7.4001,8600
NVB,20150921,7.0830,7.2944,7.0830,7.2944,3300
NVB,20150922,7.2944,7.2944,7.2944,7.2944,4100
NVB,20150923,7.0830,7.2944,7.0830,7.2944,103600
NVB,20150924,7.0830,7.2944,7.0830,7.2944,112900
NVB,20150925,7.1887,7.4001,7.1887,7.2944,102100
NVB,20150928,7.0830,7.2944,7.0830,7.2944,108200
NVB,20150929,7.0830,7.1887,7.0830,7.1887,106669
NVB,20150930,6.8715,7.0830,6.8715,7.0830,108400
NVB,20151001,6.8715,7.0830,6.8715,7.0830,6700
NVB,20151002,6.8715,7.1887,6.8715,7.1887,3900
NVB,20151005,7.1887,7.1887,7.1887,7.1887,98100
NVB,20151006,6.8715,7.1887,6.8715,7.1887,8200
NVB,20151007,7.0830,7.0830,7.0830,7.0830,5600
NVB,20151008,7.0830,7.0830,6.9772,6.9772,100500
NVB,20151009,6.8715,6.8715,6.8715,6.8715,700
NVB,20151012,7.1887,7.1887,6.7658,6.8715,6700
NVB,20151013,6.7658,6.9772,6.7658,6.8715,101200
NVB,20151014,6.7658,7.1887,6.6601,7.1887,28900
NVB,20151015,7.0830,7.1887,6.7658,7.1887,123200
NVB,20151016,6.9772,7.0830,6.8715,7.0830,103600
NVB,20151019,6.9772,7.0830,6.8715,7.0830,100600
NVB,20151020,6.8715,7.0830,6.8715,6.9772,2300
NVB,20151021,7.1887,7.5058,6.8715,7.0830,117500
NVB,20151022,7.1887,7.1887,6.8715,7.0830,112900
NVB,20151023,6.9772,7.0830,6.8715,6.8715,103500
NVB,20151026,7.0830,7.0830,6.7658,6.9772,101700
NVB,20151027,7.0830,7.0830,6.7658,7.0830,98200
NVB,20151028,6.8715,7.0830,6.7658,7.0830,100800
NVB,20151029,6.8715,7.0830,6.8715,6.9772,102600
NVB,20151030,6.9772,7.2944,6.8715,7.0830,103500
NVB,20151102,6.9772,6.9772,6.9772,6.9772,1000
NVB,20151103,7.0830,7.0830,6.8715,6.9772,103700
NVB,20151104,7.1887,7.1887,7.1887,7.1887,4500
NVB,20151105,6.8715,7.1887,6.8715,7.1887,11600
NVB,20151106,7.1887,7.1887,7.1887,7.1887,2500
NVB,20151109,7.1887,7.1887,7.1887,7.1887,0
NVB,20151110,6.8715,7.1887,6.8715,7.1887,15500
NVB,20151111,6.8715,7.1887,6.8715,7.1887,11100
NVB,20151112,6.8715,7.1887,6.8715,7.1887,101900
NVB,20151113,6.8715,7.0830,6.8715,7.0830,1100
NVB,20151116,6.8715,7.0830,6.6601,6.9772,6700
NVB,20151117,6.8715,7.0830,6.8715,7.0830,63200
NVB,20151118,7.0830,7.1887,7.0830,7.1887,1100
NVB,20151119,7.1887,7.1887,7.1887,7.1887,0
NVB,20151120,7.1887,7.1887,7.1887,7.1887,0
NVB,20151123,6.8715,7.1887,6.8715,7.1887,71600
NVB,20151124,6.9772,7.1887,6.8715,7.1887,108500
NVB,20151125,6.9772,7.0830,6.8715,7.0830,114200
NVB,20151126,7.0830,7.1887,6.8715,7.0830,106300
NVB,20151127,7.0830,7.0830,6.8715,7.0830,110200
NVB,20151130,6.9772,6.9772,6.9772,6.9772,200
NVB,20151201,6.6601,6.9772,6.6601,6.9772,2900
NVB,20151202,6.8715,6.9772,6.8715,6.9772,1100
NVB,20151203,6.9772,6.9772,6.9772,6.9772,1100
NVB,20151204,6.9772,7.0830,6.9772,7.0830,32500
NVB,20151207,7.0830,7.0830,7.0830,7.0830,0
NVB,20151208,6.7658,6.9772,6.7658,6.9772,6000
NVB,20151209,6.7658,6.9772,6.7658,6.9772,700
NVB,20151210,6.7658,6.9772,6.7658,6.9772,10200
NVB,20151211,6.8715,6.8715,6.8715,6.8715,2000
NVB,20151214,6.8715,6.8715,6.8715,6.8715,200
NVB,20151215,7.0830,7.0830,6.3430,6.3430,4400
NVB,20151216,5.7087,6.9772,5.7087,6.9772,700
NVB,20151217,7.0830,7.0830,6.5544,6.5544,200
NVB,20151218,6.5544,6.5544,6.5544,6.5544,800
NVB,20151221,6.9772,6.9772,6.9772,6.9772,100
NVB,20151222,7.0830,7.0830,6.3430,6.3430,1200
NVB,20151223,6.3430,6.3430,6.3430,6.3430,0
NVB,20151224,6.3430,6.7658,6.1315,6.1315,102600
NVB,20151225,6.6601,6.6601,6.0258,6.4487,101500
NVB,20151228,6.0258,6.5544,6.0258,6.3430,4100
NVB,20151229,6.3430,6.4487,6.3430,6.3430,127507
NVB,20151230,6.0258,6.5544,6.0258,6.3430,105500
NVB,20151231,6.0258,6.9772,5.9201,6.9772,34700
NVB,20160104,7.0830,7.0830,6.3430,6.7658,13600
NVB,20160105,6.3430,6.8715,6.2372,6.4487,10100
NVB,20160106,6.1315,6.8715,5.9201,6.3430,14300
NVB,20160107,6.5544,6.5544,6.5544,6.5544,100
NVB,20160108,6.4487,6.6601,6.0258,6.3430,4800
NVB,20160111,5.9201,6.3430,5.8144,6.3430,2500
NVB,20160112,6.0258,6.0258,6.0258,6.0258,1000
NVB,20160113,5.4972,6.5544,5.4972,6.3430,1407
NVB,20160114,5.7087,6.1315,5.7087,5.8144,2100
NVB,20160115,6.3430,6.3430,5.7087,6.3430,6600
NVB,20160118,5.8144,6.5544,5.8144,6.5544,3800
NVB,20160119,5.9201,6.6601,5.9201,6.3430,6800
NVB,20160120,6.0258,6.3430,5.9201,6.2372,8900
NVB,20160121,6.3430,6.3430,5.8144,6.1315,400
NVB,20160122,5.7087,6.2372,5.7087,6.2372,7600
NVB,20160125,5.8144,6.3430,5.8144,6.2372,1700
NVB,20160126,6.2372,6.3430,5.7087,6.3430,31000
NVB,20160127,5.9201,6.3430,5.8144,6.3430,16900
NVB,20160128,6.3430,6.3430,5.8144,6.3430,14400
NVB,20160129,5.9201,6.8715,5.8144,6.8715,24400
NVB,20160201,7.5058,7.5058,6.3430,6.3430,1100
NVB,20160202,5.8144,6.4487,5.8144,6.2372,5642
NVB,20160203,5.9201,6.2372,5.9201,6.2372,3300
NVB,20160204,6.1315,6.1315,6.1315,6.1315,700
NVB,20160205,6.1315,6.1315,6.1315,6.1315,4900
NVB,20160215,5.9201,5.9201,5.9201,5.9201,1400
NVB,20160216,5.9201,6.2372,5.8144,6.2372,8500
NVB,20160217,5.9201,6.5544,5.9201,6.5544,3900
NVB,20160218,6.1315,6.5544,6.1315,6.5544,200
NVB,20160219,6.5544,6.5544,6.5544,6.5544,3400
NVB,20160222,6.0258,6.0258,6.0258,6.0258,100
NVB,20160223,6.3430,6.4487,6.0258,6.4487,16800
